model,L_um,Vds,Vbs,gm_id,Vgs,Id_W_A_per_m,ft_Hz,gain_V_V
nch_18_mac,0.7200,1.400,-0.300,25,0.4353,2.100904e-01,4.860472e+08,94.21
nch_18_mac,0.7200,1.600,0.000,5,0.8095,3.137996e+01,5.466673e+09,75.00
nch_18_mac,0.7200,1.600,0.000,8,0.6634,1.249619e+01,3.748432e+09,87.16
nch_18_mac,0.7200,1.600,0.000,10,0.6087,7.660081e+00,3.049921e+09,91.90
nch_18_mac,0.7200,1.600,0.000,12,0.5693,4.978584e+00,2.539193e+09,95.42
nch_18_mac,0.7200,1.600,0.000,15,0.5251,2.752622e+00,1.948644e+09,98.97
nch_18_mac,0.7200,1.600,0.000,18,0.4884,1.504702e+00,1.449147e+09,100.57
nch_18_mac,0.7200,1.600,0.000,20,0.4648,9.620567e-01,1.138722e+09,100.56
nch_18_mac,0.7200,1.600,0.000,25,0.3926,1.876638e-01,4.305381e+08,99.17
nch_18_mac,0.7200,1.600,-0.300,5,0.8445,3.158775e+01,5.554232e+09,74.55
nch_18_mac,0.7200,1.600,-0.300,8,0.6995,1.265630e+01,3.838724e+09,86.70
nch_18_mac,0.7200,1.600,-0.300,10,0.6449,7.771411e+00,3.129244e+09,91.35
nch_18_mac,0.7200,1.600,-0.300,12,0.6055,5.050700e+00,2.609044e+09,94.79
nch_18_mac,0.7200,1.600,-0.300,15,0.5612,2.785666e+00,2.010595e+09,98.37
nch_18_mac,0.7200,1.600,-0.300,18,0.5249,1.536548e+00,1.511104e+09,100.14
nch_18_mac,0.7200,1.600,-0.300,20,0.5018,9.889071e-01,1.201763e+09,100.40
nch_18_mac,0.7200,1.600,-0.300,25,0.4333,2.103892e-01,4.946835e+08,99.78
nch_18_mac,0.7200,1.800,0.000,5,0.8080,3.153909e+01,5.498652e+09,80.21
nch_18_mac,0.7200,1.800,0.000,8,0.6617,1.254674e+01,3.771673e+09,91.98
nch_18_mac,0.7200,1.800,0.000,10,0.6070,7.699138e+00,3.072504e+09,96.58
nch_18_mac,0.7200,1.800,0.000,12,0.5677,5.006133e+00,2.560790e+09,100.04
nch_18_mac,0.7200,1.800,0.000,15,0.5233,2.762165e+00,1.966661e+09,103.57
nch_18_mac,0.7200,1.800,0.000,18,0.4866,1.508365e+00,1.462620e+09,105.17
nch_18_mac,0.7200,1.800,0.000,20,0.4628,9.602899e-01,1.148733e+09,105.23
nch_18_mac,0.7200,1.800,0.000,25,0.3908,1.878454e-01,4.377188e+08,104.51
nch_18_mac,0.7200,1.800,-0.300,5,0.8429,3.174146e+01,5.587102e+09,79.74
nch_18_mac,0.7200,1.800,-0.300,8,0.6979,1.271846e+01,3.863527e+09,91.48
nch_18_mac,0.7200,1.800,-0.300,10,0.6432,7.804270e+00,3.152036e+09,96.00
nch_18_mac,0.7200,1.800,-0.300,12,0.6038,5.073093e+00,2.631097e+09,99.38
nch_18_mac,0.7200,1.800,-0.300,15,0.5594,2.795068e+00,2.030020e+09,102.95
nch_18_mac,0.7200,1.800,-0.300,18,0.5231,1.538858e+00,1.526388e+09,104.77
nch_18_mac,0.7200,1.800,-0.300,20,0.4998,9.869814e-01,1.213916e+09,105.10
nch_18_mac,0.7200,1.800,-0.300,25,0.4315,2.108815e-01,5.036933e+08,105.14
nch_18_mac,1.0000,0.100,0.000,5,0.7061,6.742542e+00,7.630579e+08,0.69
nch_18_mac,1.0000,0.100,0.000,8,0.6152,3.801608e+00,7.876475e+08,1.40
nch_18_mac,1.0000,0.100,0.000,10,0.5799,2.772631e+00,7.733684e+08,2.09
nch_18_mac,1.0000,0.100,0.000,12,0.5533,2.073111e+00,7.388570e+08,3.07
nch_18_mac,1.0000,0.100,0.000,15,0.5209,1.341076e+00,6.567173e+08,5.30
nch_18_mac,1.0000,0.100,0.000,18,0.4923,8.372314e-01,5.438670e+08,8.84
nch_18_mac,1.0000,0.100,0.000,20,0.4732,5.828830e-01,4.556146e+08,12.07
nch_18_mac,1.0000,0.100,0.000,25,0.4117,1.440998e-01,1.999392e+08,22.64
nch_18_mac,1.0000,0.100,-0.300,5,0.7420,6.724702e+00,7.638994e+08,0.69
nch_18_mac,1.0000,0.100,-0.300,8,0.6515,3.799330e+00,7.947604e+08,1.38
nch_18_mac,1.0000,0.100,-0.300,10,0.6164,2.778339e+00,7.834107e+08,2.05
nch_18_mac,1.0000,0.100,-0.300,12,0.5898,2.073862e+00,7.522134e+08,2.97
nch_18_mac,1.0000,0.100,-0.300,15,0.5577,1.349537e+00,6.732944e+08,5.09
nch_18_mac,1.0000,0.100,-0.300,18,0.5295,8.462892e-01,5.637823e+08,8.44
nch_18_mac,1.0000,0.100,-0.300,20,0.5108,5.933467e-01,4.769640e+08,11.51
nch_18_mac,1.0000,0.100,-0.300,25,0.4521,1.571807e-01,2.239393e+08,21.72
nch_18_mac,1.0000,0.200,0.000,5,0.7552,1.302599e+01,1.574312e+09,2.26
nch_18_mac,1.0000,0.200,0.000,8,0.6553,6.910670e+00,1.462774e+09,7.47
nch_18_mac,1.0000,0.200,0.000,10,0.6100,4.605861e+00,1.288780e+09,14.49
nch_18_mac,1.0000,0.200,0.000,12,0.5743,3.115745e+00,1.106501e+09,22.99
nch_18_mac,1.0000,0.200,0.000,15,0.5325,1.777328e+00,8.654978e+08,34.64
nch_18_mac,1.0000,0.200,0.000,18,0.4983,1.013898e+00,6.576570e+08,43.66
nch_18_mac,1.0000,0.200,0.000,20,0.4770,6.771276e-01,5.292356e+08,48.25
nch_18_mac,1.0000,0.200,0.000,25,0.4122,1.554746e-01,2.166687e+08,54.84
nch_18_mac,1.0000,0.200,-0.300,5,0.7897,1.298046e+01,1.581736e+09,2.20
nch_18_mac,1.0000,0.200,-0.300,8,0.6915,6.958396e+00,1.491160e+09,7.09
nch_18_mac,1.0000,0.200,-0.300,10,0.6470,4.674968e+00,1.324101e+09,13.80
nch_18_mac,1.0000,0.200,-0.300,12,0.6115,3.165947e+00,1.142262e+09,22.16
nch_18_mac,1.0000,0.200,-0.300,15,0.5698,1.807908e+00,8.980610e+08,33.87
nch_18_mac,1.0000,0.200,-0.300,18,0.5360,1.038431e+00,6.877018e+08,42.97
nch_18_mac,1.0000,0.200,-0.300,20,0.5149,6.967163e-01,5.578613e+08,47.65
nch_18_mac,1.0000,0.200,-0.300,25,0.4528,1.707031e-01,2.440060e+08,54.66
nch_18_mac,1.0000,0.300,0.000,5,0.7947,1.814845e+01,2.243959e+09,6.95
nch_18_mac,1.0000,0.300,0.000,8,0.6681,8.108208e+00,1.726727e+09,25.44
nch_18_mac,1.0000,0.300,0.000,10,0.6147,5.030489e+00,1.412540e+09,36.40
nch_18_mac,1.0000,0.300,0.000,12,0.5758,3.288243e+00,1.173383e+09,44.57
nch_18_mac,1.0000,0.300,0.000,15,0.5325,1.839032e+00,8.999815e+08,53.47
nch_18_mac,1.0000,0.300,0.000,18,0.4978,1.039936e+00,6.780583e+08,59.63
nch_18_mac,1.0000,0.300,0.000,20,0.4762,6.910727e-01,5.434325e+08,62.46
nch_18_mac,1.0000,0.300,0.000,25,0.4107,1.555990e-01,2.199374e+08,64.90
nch_18_mac,1.0000,0.300,-0.300,5,0.8290,1.814781e+01,2.268209e+09,6.62
nch_18_mac,1.0000,0.300,-0.300,8,0.7053,8.251590e+00,1.778248e+09,24.61
nch_18_mac,1.0000,0.300,-0.300,10,0.6521,5.129342e+00,1.460336e+09,35.68
nch_18_mac,1.0000,0.300,-0.300,12,0.6132,3.354660e+00,1.215485e+09,43.93
nch_18_mac,1.0000,0.300,-0.300,15,0.5699,1.873076e+00,9.352489e+08,52.91
nch_18_mac,1.0000,0.300,-0.300,18,0.5355,1.065818e+00,7.098394e+08,59.11
nch_18_mac,1.0000,0.300,-0.300,20,0.5141,7.114595e-01,5.734698e+08,62.03
nch_18_mac,1.0000,0.300,-0.300,25,0.4514,1.713741e-01,2.483226e+08,64.98
nch_18_mac,1.0000,0.400,0.000,5,0.8126,2.075328e+01,2.585287e+09,18.19
nch_18_mac,1.0000,0.400,0.000,8,0.6696,8.401915e+00,1.795932e+09,40.34
nch_18_mac,1.0000,0.400,0.000,10,0.6147,5.148894e+00,1.450041e+09,49.56
nch_18_mac,1.0000,0.400,0.000,12,0.5754,3.349035e+00,1.198645e+09,56.36
nch_18_mac,1.0000,0.400,0.000,15,0.5318,1.865114e+00,9.164091e+08,63.78
nch_18_mac,1.0000,0.400,0.000,18,0.4969,1.052568e+00,6.891503e+08,68.73
nch_18_mac,1.0000,0.400,0.000,20,0.4752,6.972760e-01,5.514008e+08,70.79
nch_18_mac,1.0000,0.400,0.000,25,0.4090,1.548130e-01,2.216723e+08,71.26
nch_18_mac,1.0000,0.400,-0.300,5,0.8478,2.088574e+01,2.631527e+09,17.50
nch_18_mac,1.0000,0.400,-0.300,8,0.7069,8.571761e+00,1.854129e+09,39.68
nch_18_mac,1.0000,0.400,-0.300,10,0.6521,5.255156e+00,1.500728e+09,48.98
nch_18_mac,1.0000,0.400,-0.300,12,0.6128,3.417829e+00,1.242393e+09,55.79
nch_18_mac,1.0000,0.400,-0.300,15,0.5692,1.902665e+00,9.529404e+08,63.22
nch_18_mac,1.0000,0.400,-0.300,18,0.5346,1.078621e+00,7.217843e+08,68.21
nch_18_mac,1.0000,0.400,-0.300,20,0.5131,7.178506e-01,5.822610e+08,70.38
nch_18_mac,1.0000,0.400,-0.300,25,0.4499,1.705907e-01,2.507816e+08,71.47
nch_18_mac,1.0000,0.500,0.000,5,0.8170,2.165780e+01,2.706524e+09,30.12
nch_18_mac,1.0000,0.500,0.000,8,0.6694,8.538575e+00,1.828396e+09,50.65
nch_18_mac,1.0000,0.500,0.000,10,0.6141,5.213860e+00,1.471355e+09,58.92
nch_18_mac,1.0000,0.500,0.000,12,0.5746,3.385974e+00,1.214820e+09,65.03
nch_18_mac,1.0000,0.500,0.000,15,0.5309,1.881196e+00,9.279600e+08,71.64
nch_18_mac,1.0000,0.500,0.000,18,0.4959,1.060529e+00,6.973355e+08,75.83
nch_18_mac,1.0000,0.500,0.000,20,0.4741,7.005179e-01,5.572968e+08,77.38
nch_18_mac,1.0000,0.500,0.000,25,0.4073,1.538688e-01,2.229691e+08,76.50
nch_18_mac,1.0000,0.500,-0.300,5,0.8524,2.184783e+01,2.762462e+09,29.46
nch_18_mac,1.0000,0.500,-0.300,8,0.7068,8.715700e+00,1.888847e+09,50.05
nch_18_mac,1.0000,0.500,-0.300,10,0.6516,5.322062e+00,1.523224e+09,58.36
nch_18_mac,1.0000,0.500,-0.300,12,0.6121,3.455063e+00,1.259341e+09,64.46
nch_18_mac,1.0000,0.500,-0.300,15,0.5684,1.922294e+00,9.654068e+08,71.04
nch_18_mac,1.0000,0.500,-0.300,18,0.5336,1.086469e+00,7.305786e+08,75.31
nch_18_mac,1.0000,0.500,-0.300,20,0.5120,7.211117e-01,5.888068e+08,76.98
nch_18_mac,1.0000,0.500,-0.300,25,0.4483,1.699909e-01,2.527679e+08,76.79
nch_18_mac,1.0000,0.600,0.000,5,0.8179,2.207486e+01,2.763025e+09,39.71
nch_18_mac,1.0000,0.600,0.000,8,0.6688,8.626828e+00,1.849670e+09,58.94
nch_18_mac,1.0000,0.600,0.000,10,0.6134,5.258101e+00,1.486765e+09,66.61
nch_18_mac,1.0000,0.600,0.000,12,0.5738,3.412110e+00,1.227280e+09,72.25
nch_18_mac,1.0000,0.600,0.000,15,0.5300,1.892215e+00,9.372946e+08,78.27
nch_18_mac,1.0000,0.600,0.000,18,0.4949,1.065821e+00,7.040743e+08,81.89
nch_18_mac,1.0000,0.600,0.000,20,0.4729,7.020101e-01,5.621129e+08,83.04
nch_18_mac,1.0000,0.600,0.000,25,0.4056,1.526934e-01,2.240279e+08,81.13
nch_18_mac,1.0000,0.600,-0.300,5,0.8535,2.228832e+01,2.822623e+09,39.09
nch_18_mac,1.0000,0.600,-0.300,8,0.7062,8.806911e+00,1.911227e+09,58.36
nch_18_mac,1.0000,0.600,-0.300,10,0.6508,5.366678e+00,1.539262e+09,66.04
nch_18_mac,1.0000,0.600,-0.300,12,0.6112,3.480781e+00,1.272258e+09,71.66
nch_18_mac,1.0000,0.600,-0.300,15,0.5675,1.936721e+00,9.755226e+08,77.64
nch_18_mac,1.0000,0.600,-0.300,18,0.5326,1.091516e+00,7.378650e+08,81.35
nch_18_mac,1.0000,0.600,-0.300,20,0.5109,7.225365e-01,5.942436e+08,82.64
nch_18_mac,1.0000,0.600,-0.300,25,0.4467,1.691162e-01,2.545049e+08,81.49
nch_18_mac,1.0000,0.700,0.000,5,0.8179,2.233186e+01,2.797937e+09,47.78
nch_18_mac,1.0000,0.700,0.000,8,0.6682,8.691345e+00,1.865926e+09,66.04
nch_18_mac,1.0000,0.700,0.000,10,0.6126,5.290896e+00,1.499217e+09,73.25
nch_18_mac,1.0000,0.700,0.000,12,0.5730,3.431791e+00,1.237682e+09,78.52
nch_18_mac,1.0000,0.700,0.000,15,0.5291,1.903746e+00,9.455442e+08,84.06
nch_18_mac,1.0000,0.700,0.000,18,0.4939,1.069318e+00,7.098080e+08,87.22
nch_18_mac,1.0000,0.700,0.000,20,0.4718,7.023108e-01,5.661435e+08,88.04
nch_18_mac,1.0000,0.700,0.000,25,0.4041,1.513999e-01,2.249191e+08,85.34
nch_18_mac,1.0000,0.700,-0.300,5,0.8536,2.255556e+01,2.859313e+09,47.17
nch_18_mac,1.0000,0.700,-0.300,8,0.7055,8.872701e+00,1.928135e+09,65.47
nch_18_mac,1.0000,0.700,-0.300,10,0.6500,5.399260e+00,1.552156e+09,72.67
nch_18_mac,1.0000,0.700,-0.300,12,0.6104,3.499685e+00,1.283047e+09,77.90
nch_18_mac,1.0000,0.700,-0.300,15,0.5666,1.947796e+00,9.842465e+08,83.41
nch_18_mac,1.0000,0.700,-0.300,18,0.5316,1.094686e+00,7.441645e+08,86.67
nch_18_mac,1.0000,0.700,-0.300,20,0.5098,7.230408e-01,5.989285e+08,87.65
nch_18_mac,1.0000,0.700,-0.300,25,0.4452,1.680903e-01,2.560527e+08,85.77
nch_18_mac,1.0000,0.800,0.000,5,0.8176,2.251396e+01,2.823251e+09,54.80
nch_18_mac,1.0000,0.800,0.000,8,0.6674,8.741577e+00,1.879319e+09,72.27
nch_18_mac,1.0000,0.800,0.000,10,0.6117,5.316322e+00,1.509709e+09,79.09
nch_18_mac,1.0000,0.800,0.000,12,0.5721,3.447112e+00,1.246577e+09,84.06
nch_18_mac,1.0000,0.800,0.000,15,0.5282,1.913004e+00,9.526880e+08,89.21
nch_18_mac,1.0000,0.800,0.000,18,0.4930,1.071510e+00,7.147276e+08,91.98
nch_18_mac,1.0000,0.800,0.000,20,0.4708,7.017441e-01,5.695423e+08,92.53
nch_18_mac,1.0000,0.800,0.000,25,0.4026,1.500532e-01,2.257050e+08,89.23
nch_18_mac,1.0000,0.800,-0.300,5,0.8533,2.274293e+01,2.885616e+09,54.20
nch_18_mac,1.0000,0.800,-0.300,8,0.7048,8.923337e+00,1.942065e+09,71.70
nch_18_mac,1.0000,0.800,-0.300,10,0.6492,5.429634e+00,1.563477e+09,78.50
nch_18_mac,1.0000,0.800,-0.300,12,0.6095,3.516957e+00,1.292580e+09,83.42
nch_18_mac,1.0000,0.800,-0.300,15,0.5657,1.956497e+00,9.918697e+08,88.53
nch_18_mac,1.0000,0.800,-0.300,18,0.5306,1.096498e+00,7.496414e+08,91.43
nch_18_mac,1.0000,0.800,-0.300,20,0.5088,7.244969e-01,6.030677e+08,92.13
nch_18_mac,1.0000,0.800,-0.300,25,0.4438,1.669853e-01,2.574558e+08,89.71
nch_18_mac,1.0000,0.900,0.000,5,0.8171,2.265322e+01,2.843474e+09,61.04
nch_18_mac,1.0000,0.900,0.000,8,0.6667,8.782236e+00,1.890601e+09,77.82
nch_18_mac,1.0000,0.900,0.000,10,0.6109,5.336581e+00,1.518649e+09,84.31
nch_18_mac,1.0000,0.900,0.000,12,0.5713,3.459273e+00,1.254256e+09,89.02
nch_18_mac,1.0000,0.900,0.000,15,0.5274,1.920551e+00,9.589450e+08,93.83
nch_18_mac,1.0000,0.900,0.000,18,0.4920,1.072708e+00,7.190083e+08,96.29
nch_18_mac,1.0000,0.900,0.000,20,0.4697,7.011104e-01,5.724870e+08,96.61
nch_18_mac,1.0000,0.900,0.000,25,0.4013,1.486933e-01,2.264428e+08,92.86
nch_18_mac,1.0000,0.900,-0.300,5,0.8528,2.288507e+01,2.906532e+09,60.43
nch_18_mac,1.0000,0.900,-0.300,8,0.7040,8.963880e+00,1.953887e+09,77.24
nch_18_mac,1.0000,0.900,-0.300,10,0.6484,5.454713e+00,1.573237e+09,83.69
nch_18_mac,1.0000,0.900,-0.300,12,0.6087,3.533191e+00,1.301050e+09,88.34
nch_18_mac,1.0000,0.900,-0.300,15,0.5649,1.963415e+00,9.985688e+08,93.13
nch_18_mac,1.0000,0.900,-0.300,18,0.5297,1.098302e+00,7.545140e+08,95.73
nch_18_mac,1.0000,0.900,-0.300,20,0.5077,7.253022e-01,6.066903e+08,96.20
nch_18_mac,1.0000,0.900,-0.300,25,0.4425,1.658462e-01,2.587723e+08,93.40
nch_18_mac,1.0000,1.000,0.000,5,0.8165,2.276500e+01,2.860302e+09,66.64
nch_18_mac,1.0000,1.000,0.000,8,0.6659,8.816029e+00,1.900199e+09,82.79
nch_18_mac,1.0000,1.000,0.000,10,0.6101,5.353012e+00,1.526363e+09,89.00
nch_18_mac,1.0000,1.000,0.000,12,0.5705,3.469030e+00,1.260985e+09,93.49
nch_18_mac,1.0000,1.000,0.000,15,0.5266,1.926758e+00,9.645167e+08,98.02
nch_18_mac,1.0000,1.000,0.000,18,0.4910,1.073124e+00,7.228050e+08,100.23
nch_18_mac,1.0000,1.000,0.000,20,0.4686,7.013843e-01,5.751470e+08,100.34
nch_18_mac,1.0000,1.000,0.000,25,0.4000,1.473528e-01,2.271772e+08,96.30
nch_18_mac,1.0000,1.000,-0.300,5,0.8522,2.299835e+01,2.924049e+09,66.02
nch_18_mac,1.0000,1.000,-0.300,8,0.7032,8.997219e+00,1.963972e+09,82.21
nch_18_mac,1.0000,1.000,-0.300,10,0.6476,5.475853e+00,1.581711e+09,88.36
nch_18_mac,1.0000,1.000,-0.300,12,0.6079,3.546957e+00,1.308513e+09,92.79
nch_18_mac,1.0000,1.000,-0.300,15,0.5640,1.968945e+00,1.004535e+09,97.31
nch_18_mac,1.0000,1.000,-0.300,18,0.5287,1.101087e+00,7.589880e+08,99.64
nch_18_mac,1.0000,1.000,-0.300,20,0.5067,7.256002e-01,6.099243e+08,99.95
nch_18_mac,1.0000,1.000,-0.300,25,0.4413,1.647018e-01,2.600523e+08,96.88
nch_18_mac,1.0000,1.200,0.000,5,0.8152,2.293663e+01,2.886468e+09,76.30
nch_18_mac,1.0000,1.200,0.000,8,0.6644,8.869256e+00,1.915777e+09,91.39
nch_18_mac,1.0000,1.200,0.000,10,0.6086,5.388007e+00,1.539916e+09,97.11
nch_18_mac,1.0000,1.200,0.000,12,0.5689,3.490177e+00,1.272973e+09,101.26
nch_18_mac,1.0000,1.200,0.000,15,0.5249,1.936125e+00,9.742016e+08,105.38
nch_18_mac,1.0000,1.200,0.000,18,0.4892,1.074458e+00,7.295363e+08,107.18
nch_18_mac,1.0000,1.200,0.000,20,0.4666,7.008511e-01,5.797654e+08,107.01
nch_18_mac,1.0000,1.200,0.000,25,0.3974,1.460821e-01,2.290739e+08,102.73
nch_18_mac,1.0000,1.200,-0.300,5,0.8509,2.317077e+01,2.951493e+09,75.65
nch_18_mac,1.0000,1.200,-0.300,8,0.7016,9.048903e+00,1.980285e+09,90.78
nch_18_mac,1.0000,1.200,-0.300,10,0.6461,5.509590e+00,1.595859e+09,96.44
nch_18_mac,1.0000,1.200,-0.300,12,0.6064,3.569001e+00,1.321262e+09,100.52
nch_18_mac,1.0000,1.200,-0.300,15,0.5623,1.976852e+00,1.014902e+09,104.64
nch_18_mac,1.0000,1.200,-0.300,18,0.5269,1.104865e+00,7.668397e+08,106.58
nch_18_mac,1.0000,1.200,-0.300,20,0.5047,7.250636e-01,6.156125e+08,106.65
nch_18_mac,1.0000,1.200,-0.300,25,0.4389,1.630769e-01,2.627767e+08,103.37
nch_18_mac,1.0000,1.400,0.000,5,0.8139,2.306505e+01,2.906013e+09,84.35
nch_18_mac,1.0000,1.400,0.000,8,0.6628,8.909336e+00,1.928182e+09,98.57
nch_18_mac,1.0000,1.400,0.000,10,0.6071,5.415860e+00,1.551192e+09,103.94
nch_18_mac,1.0000,1.400,0.000,12,0.5674,3.508895e+00,1.283358e+09,107.84
nch_18_mac,1.0000,1.400,0.000,15,0.5233,1.942471e+00,9.825830e+08,111.69
nch_18_mac,1.0000,1.400,0.000,18,0.4874,1.076899e+00,7.355772e+08,113.22
nch_18_mac,1.0000,1.400,0.000,20,0.4646,6.992901e-01,5.838278e+08,112.90
nch_18_mac,1.0000,1.400,0.000,25,0.3952,1.449837e-01,2.311745e+08,108.72
nch_18_mac,1.0000,1.400,-0.300,5,0.8495,2.330260e+01,2.972053e+09,83.68
nch_18_mac,1.0000,1.400,-0.300,8,0.7001,9.086918e+00,1.993191e+09,97.94
nch_18_mac,1.0000,1.400,-0.300,10,0.6445,5.535226e+00,1.607514e+09,103.24
nch_18_mac,1.0000,1.400,-0.300,12,0.6048,3.585711e+00,1.332062e+09,107.06
nch_18_mac,1.0000,1.400,-0.300,15,0.5607,1.981647e+00,1.023875e+09,110.92
nch_18_mac,1.0000,1.400,-0.300,18,0.5252,1.106877e+00,7.737491e+08,112.63
nch_18_mac,1.0000,1.400,-0.300,20,0.5028,7.234486e-01,6.206787e+08,112.57
nch_18_mac,1.0000,1.400,-0.300,25,0.4367,1.623380e-01,2.658251e+08,109.41
nch_18_mac,1.0000,1.600,0.000,5,0.8125,2.316649e+01,2.921565e+09,91.19
nch_18_mac,1.0000,1.600,0.000,8,0.6613,8.940425e+00,1.938575e+09,104.70
nch_18_mac,1.0000,1.600,0.000,10,0.6056,5.438175e+00,1.560963e+09,109.80
nch_18_mac,1.0000,1.600,0.000,12,0.5659,3.523876e+00,1.292555e+09,113.53
nch_18_mac,1.0000,1.600,0.000,15,0.5217,1.946596e+00,9.901287e+08,117.23
nch_18_mac,1.0000,1.600,0.000,18,0.4857,1.078103e+00,7.410969e+08,118.61
nch_18_mac,1.0000,1.600,0.000,20,0.4628,6.970286e-01,5.876125e+08,118.22
nch_18_mac,1.0000,1.600,0.000,25,0.3931,1.440706e-01,2.335155e+08,114.39
nch_18_mac,1.0000,1.600,-0.300,5,0.8481,2.341345e+01,2.988538e+09,90.49
nch_18_mac,1.0000,1.600,-0.300,8,0.6986,9.126684e+00,2.004549e+09,104.05
nch_18_mac,1.0000,1.600,-0.300,10,0.6430,5.555133e+00,1.617569e+09,109.07
nch_18_mac,1.0000,1.600,-0.300,12,0.6033,3.598565e+00,1.341604e+09,112.73
nch_18_mac,1.0000,1.600,-0.300,15,0.5591,1.988228e+00,1.032284e+09,116.43
nch_18_mac,1.0000,1.600,-0.300,18,0.5235,1.107613e+00,7.800984e+08,118.02
nch_18_mac,1.0000,1.600,-0.300,20,0.5010,7.210969e-01,6.254284e+08,117.92
nch_18_mac,1.0000,1.600,-0.300,25,0.4348,1.617590e-01,2.690819e+08,115.13
nch_18_mac,1.0000,1.800,0.000,5,0.8111,2.324952e+01,2.934538e+09,97.08
nch_18_mac,1.0000,1.800,0.000,8,0.6598,8.966285e+00,1.947676e+09,110.02
nch_18_mac,1.0000,1.800,0.000,10,0.6042,5.456318e+00,1.569698e+09,114.92
nch_18_mac,1.0000,1.800,0.000,12,0.5645,3.535997e+00,1.300937e+09,118.56
nch_18_mac,1.0000,1.800,0.000,15,0.5202,1.949016e+00,9.971184e+08,122.19
nch_18_mac,1.0000,1.800,0.000,18,0.4841,1.078381e+00,7.463074e+08,123.51
nch_18_mac,1.0000,1.800,0.000,20,0.4610,6.942812e-01,5.912852e+08,123.13
nch_18_mac,1.0000,1.800,0.000,25,0.3913,1.433392e-01,2.361014e+08,119.84
nch_18_mac,1.0000,1.800,-0.300,5,0.8468,2.350549e+01,3.002305e+09,96.36
nch_18_mac,1.0000,1.800,-0.300,8,0.6972,9.160187e+00,2.014481e+09,109.34
nch_18_mac,1.0000,1.800,-0.300,10,0.6415,5.570736e+00,1.626531e+09,114.16
nch_18_mac,1.0000,1.800,-0.300,12,0.6018,3.608475e+00,1.350288e+09,117.72
nch_18_mac,1.0000,1.800,-0.300,15,0.5577,1.996054e+00,1.040332e+09,121.35
nch_18_mac,1.0000,1.800,-0.300,18,0.5219,1.107396e+00,7.861165e+08,122.94
nch_18_mac,1.0000,1.800,-0.300,20,0.4992,7.197720e-01,6.301332e+08,122.85
nch_18_mac,1.0000,1.800,-0.300,25,0.4330,1.613436e-01,2.725644e+08,120.61
nch_18_mac,1.2000,0.100,0.000,5,0.7040,5.692476e+00,5.390165e+08,0.70
nch_18_mac,1.2000,0.100,0.000,8,0.6130,3.208982e+00,5.554999e+08,1.42
nch_18_mac,1.2000,0.100,0.000,10,0.5779,2.343471e+00,5.449317e+08,2.14
nch_18_mac,1.2000,0.100,0.000,12,0.5511,1.748667e+00,5.205512e+08,3.16
nch_18_mac,1.2000,0.100,0.000,15,0.5188,1.131999e+00,4.621656e+08,5.52
nch_18_mac,1.2000,0.100,0.000,18,0.4901,7.057516e-01,3.830252e+08,9.29
nch_18_mac,1.2000,0.100,0.000,20,0.4712,4.926959e-01,3.213968e+08,12.75
nch_18_mac,1.2000,0.100,0.000,25,0.4110,1.255175e-01,1.443864e+08,24.19
nch_18_mac,1.2000,0.100,-0.300,5,0.7401,5.677009e+00,5.398305e+08,0.69
nch_18_mac,1.2000,0.100,-0.300,8,0.6496,3.208300e+00,5.611173e+08,1.39
nch_18_mac,1.2000,0.100,-0.300,10,0.6147,2.348352e+00,5.529703e+08,2.08
nch_18_mac,1.2000,0.100,-0.300,12,0.5881,1.755016e+00,5.307673e+08,3.05
nch_18_mac,1.2000,0.100,-0.300,15,0.5561,1.141960e+00,4.751040e+08,5.28
nch_18_mac,1.2000,0.100,-0.300,18,0.5278,7.174307e-01,3.981011e+08,8.84
nch_18_mac,1.2000,0.100,-0.300,20,0.5093,5.035317e-01,3.375697e+08,12.10
nch_18_mac,1.2000,0.100,-0.300,25,0.4518,1.369278e-01,1.618751e+08,23.11
nch_18_mac,1.2000,0.200,0.000,5,0.7545,1.103783e+01,1.115364e+09,2.29
nch_18_mac,1.2000,0.200,0.000,8,0.6538,5.825372e+00,1.030382e+09,7.88
nch_18_mac,1.2000,0.200,0.000,10,0.6080,3.865677e+00,9.030120e+08,15.67
nch_18_mac,1.2000,0.200,0.000,12,0.5719,2.601697e+00,7.724570e+08,25.22
nch_18_mac,1.2000,0.200,0.000,15,0.5299,1.480054e+00,6.030521e+08,38.39
nch_18_mac,1.2000,0.200,0.000,18,0.4960,8.490287e-01,4.591235e+08,48.54
nch_18_mac,1.2000,0.200,0.000,20,0.4749,5.687285e-01,3.705599e+08,53.73
nch_18_mac,1.2000,0.200,0.000,25,0.4115,1.348757e-01,1.558323e+08,61.09
nch_18_mac,1.2000,0.200,-0.300,5,0.7892,1.100258e+01,1.121376e+09,2.23
nch_18_mac,1.2000,0.200,-0.300,8,0.6904,5.874695e+00,1.053174e+09,7.41
nch_18_mac,1.2000,0.200,-0.300,10,0.6455,3.932530e+00,9.311989e+08,14.80
nch_18_mac,1.2000,0.200,-0.300,12,0.6096,2.652749e+00,8.008041e+08,24.16
nch_18_mac,1.2000,0.200,-0.300,15,0.5679,1.516643e+00,6.288406e+08,37.38
nch_18_mac,1.2000,0.200,-0.300,18,0.5342,8.716697e-01,4.821948e+08,47.70
